adhesome_gene,corr,tissue
VAV1,0.478382401,Salivary Gland
INSR,0.479214289,Salivary Gland
RAVER1,0.461744344,Salivary Gland
KEAP1,0.00287352,Salivary Gland
DNM2,0.232833945,Salivary Gland
CALR,-0.087242395,Salivary Gland
PRKACA,0.306888786,Salivary Gland
SIPA1L3,0.457822913,Salivary Gland
ACTN4,-0.045518191,Salivary Gland
CEACAM1,0.07142568,Salivary Gland
PLAUR,0.307658839,Salivary Gland
PVR,0.451911582,Salivary Gland
VASP,0.224629169,Salivary Gland
ARHGAP35,0.330154793,Salivary Gland
CYTH2,0.426361229,Salivary Gland
PTPRH,0.273722412,Salivary Gland
CSNK2A1,0.159702515,Salivary Gland
SIRPA,0.415069739,Salivary Gland
PTPRA,0.308668809,Salivary Gland
PRNP,0.056453717,Salivary Gland
FERMT1,-0.181956836,Salivary Gland
SRC,0.091323978,Salivary Gland
PLCG1,0.729921462,Salivary Gland
PTPRT,0.538369902,Salivary Gland
SDC4,0.226626538,Salivary Gland
CDH22,0.20036735,Salivary Gland
PTPN1,0.226914317,Salivary Gland
CASS4,0.353079365,Salivary Gland
CDH4,0.512354745,Salivary Gland
TIAM1,0.233059976,Salivary Gland
ITGB2,0.396534872,Salivary Gland
ARVCF,0.487647077,Salivary Gland
CRKL,-0.014655787,Salivary Gland
MAPK1,0.03062705,Salivary Gland
PPM1F,0.481798221,Salivary Gland
NF2,0.295822464,Salivary Gland
RNF185,-0.05323704,Salivary Gland
MYH9,0.609291357,Salivary Gland
SH3BP1,0.068923765,Salivary Gland
TRIOBP,0.083074813,Salivary Gland
CSNK1E,0.502392015,Salivary Gland
PARVB,0.122359598,Salivary Gland
SH3KBP1,0.372704126,Salivary Gland
SMPX,-0.035432894,Salivary Gland
MSN,0.364814277,Salivary Gland
ARHGEF6,0.597686645,Salivary Gland
FLNA,0.647084593,Salivary Gland
AJAP1,0.329925801,Brain
FBLIM1,0.171466816,Brain
CDC42,0.5147946,Brain
ASAP3,0.133394441,Brain
SLC9A1,0.456493449,Brain
WASF2,0.293311358,Brain
EPB41,0.392780023,Brain
PTPRU,0.526552038,Brain
FABP3,0.235517779,Brain
MACF1,0.639701857,Brain
PTPRF,0.510121316,Brain
TSPAN1,0.322959863,Brain
ITGB3BP,0.515177066,Brain
NEXN,0.307477712,Brain
SSX2IP,0.480951935,Brain
BCAR3,0.260706756,Brain
VAV3,0.392876671,Brain
RAP1A,0.419589303,Brain
CAPZA1,0.467663796,Brain
ITGA10,0.47698552,Brain
HAX1,0.462268636,Brain
SHC1,0.452810526,Brain
ARHGEF2,0.586378299,Brain
CSRP1,0.058973958,Brain
PTPN14,0.277182651,Brain
CAPN2,0.563414984,Brain
ENAH,0.266573387,Brain
ARF1,0.521161079,Brain
RHOU,0.006238931,Brain
ACP1,0.503482071,Brain
ASAP2,0.602470206,Brain
ITGB1BP1,0.468826106,Brain
SDC1,0.310017233,Brain
SOS1,0.681977094,Brain
SPTBN1,0.384963959,Brain
CTNNA2,0.156117228,Brain
FHL2,0.257447569,Brain
NCK2,0.496054668,Brain
LIMS1,0.19254284,Brain
ACTR3,0.516522598,Brain
LIMS2,0.254374386,Brain
PKP4,-0.022897418,Brain
ITGB6,0.142859861,Brain
ITGA6,0.104006558,Brain
ITGA4,0.409239688,Brain
ITGAV,0.454885282,Brain
CASP8,0.390382978,Brain
ABI2,0.536379826,Brain
NRP2,0.052459011,Brain
TNS1,0.092261176,Brain
ARPC2,0.458140863,Brain
IRS1,0.536601213,Brain
INPP5D,0.097080464,Brain
ILKAP,0.567866669,Brain
ANKRD28,0.645361917,Brain
ITGA9,0.375826001,Brain
CTNNB1,0.638679182,Brain
RHOA,0.347522952,Brain
PPM1M,0.458635922,Brain
NISCH,0.566905253,Brain
PRKCD,0.4044952,Brain
FLNB,0.475546234,Brain
MAGI1,0.594483625,Brain
CD47,0.603889373,Brain
ITGB5,0.157747341,Brain
HEG1,0.206627371,Brain
PLD1,0.023813525,Brain
ECT2,0.565732368,Brain
PIK3CA,0.67075552,Brain
LPP,0.4631947,Brain
DLG1,0.563136779,Brain
ADD1,0.60981847,Brain
SHROOM3,0.469350322,Brain
ARHGAP24,0.308438101,Brain
GAB1,0.14518885,Brain
RAPGEF2,0.598618663,Brain
PALLD,0.132748665,Brain
CASP3,0.497974991,Brain
SORBS2,0.466030286,Brain
FAT1,0.513624858,Brain
EXOC3,0.628654479,Brain
CTNND2,0.274004168,Brain
TRIO,0.60147376,Brain
CDH18,0.389421138,Brain
CDH12,0.383734765,Brain
CDH10,0.403520492,Brain
CDH9,0.398350965,Brain
CDH6,0.096623346,Brain
PDZD2,0.21338655,Brain
ITGA1,0.090125749,Brain
ITGA2,0.225718806,Brain
PDE4D,0.464319604,Brain
RASA1,0.624182829,Brain
FER,0.654243568,Brain
PPP2CA,0.492856829,Brain
CTNNA1,0.311003876,Brain
DIAPH1,0.587192058,Brain
ARHGAP26,0.568374794,Brain
DBN1,0.397467471,Brain
NEDD9,0.188689994,Brain
RNF5,0.447143807,Brain
DEF6,0.190379576,Brain
CD2AP,0.518355703,Brain
MYO6,0.554422647,Brain
FYN,0.455660872,Brain
MARCKS,0.463768368,Brain
PTPRK,0.338589291,Brain
EZR,0.010097694,Brain
GNA12,0.141012827,Brain
ACTB,0.435327082,Brain
FSCN1,0.313190525,Brain
RAC1,0.375924442,Brain
ITGB8,0.159922121,Brain
ELMO1,0.502346599,Brain
EGFR,0.161686543,Brain
LIMK1,0.270418044,Brain
HSPB1,-0.039447577,Brain
PTPN12,0.506226973,Brain
KRIT1,0.705397988,Brain
TRIP6,0.154498674,Brain
CBLL1,0.659519397,Brain
TES,0.072090241,Brain
CAV1,0.049869114,Brain
MET,0.167807618,Brain
WASL,0.472693176,Brain
ZYX,0.563117571,Brain
KCNH2,0.453011869,Brain
DLC1,0.221819382,Brain
SORBS3,0.504594344,Brain
PTK2B,0.46802407,Brain
ADAM9,0.545524814,Brain
LYN,0.396738193,Brain
SDCBP,0.350107999,Brain
PABPC1,0.522009144,Brain
PTK2,0.557770135,Brain
SCRIB,0.465458096,Brain
PLEC,0.581295418,Brain
SHARPIN,0.508797891,Brain
TESK1,0.560307157,Brain
TLN1,0.51557238,Brain
TJP2,0.362570582,Brain
OSTF1,0.479969197,Brain
SYK,0.033093235,Brain
SPTLC1,0.611887236,Brain
CORO2A,0.409607991,Brain
ENG,0.169686928,Brain
ABL1,0.508779348,Brain
RAPGEF1,0.546199079,Brain
VAV2,0.18423312,Brain
ITGA8,0.251626761,Brain
VIM,-0.003197256,Brain
ARHGAP21,0.588496374,Brain
ABI1,0.490688406,Brain
MPP7,0.457517639,Brain
SVIL,0.413979679,Brain
ARHGAP12,0.427116888,Brain
ITGB1,0.027943534,Brain
NRP1,0.142150521,Brain
PARD3,0.131456875,Brain
MAPK8,0.547464191,Brain
ANK3,0.537413875,Brain
CTNNA3,-0.11458837,Brain
VCL,0.557062126,Brain
DLG5,0.670278594,Brain
LDB3,0.057833933,Brain
PTEN,0.491346735,Brain
SORBS1,0.47770024,Brain
ADAM12,0.25386772,Brain
DOCK1,0.08162058,Brain
HRAS,0.291948168,Brain
CD151,0.437566334,Brain
ILK,0.5713781,Brain
PARVA,0.285622749,Brain
PLEKHA7,0.281588663,Brain
PTPRJ,0.451547803,Brain
CTNND1,0.681044071,Brain
LPXN,0.423329239,Brain
SLC3A2,0.204766444,Brain
FERMT3,0.192172074,Brain
CAPN1,0.52683403,Brain
CFL1,0.460912588,Brain
CORO1B,0.522143227,Brain
PPFIA1,0.60949177,Brain
CTTN,0.627749474,Brain
INPPL1,0.284228745,Brain
MYO7A,0.285516574,Brain
PAK1,0.462603654,Brain
RDX,0.210211101,Brain
LAYN,0.027144836,Brain
CBL,0.644308598,Brain
THY1,0.246842373,Brain
ARHGEF12,0.554842622,Brain
ARHGAP32,0.333618861,Brain
PTPN6,0.228164421,Brain
PTPRO,0.238912156,Brain
TUBA1B,0.430456741,Brain
RACGAP1,0.563960729,Brain
LIMA1,0.392959404,Brain
ITGB7,0.200393318,Brain
ITGA5,0.186303636,Brain
ITGA7,0.333006376,Brain
LRP1,0.590208949,Brain
AGAP2,0.359721656,Brain
LIN7A,0.411481251,Brain
VEZT,0.630548011,Brain
SSH1,0.583493016,Brain
TRPV4,0.252183182,Brain
GIT2,0.605870256,Brain
PTPN11,0.305428965,Brain
PXN,0.539007569,Brain
CLIP1,0.537404213,Brain
STARD13,0.320628984,Brain
TRPC4,0.081354983,Brain
LMO7,0.268820051,Brain
ARHGEF7,0.651824048,Brain
MMP14,0.225268564,Brain
CDH24,0.407222145,Brain
PRKD1,0.24569767,Brain
ARHGAP5,0.48064814,Brain
ARF6,0.530797448,Brain
FERMT2,0.231274454,Brain
KTN1,0.391225587,Brain
AKAP5,0.149881151,Brain
HSPA2,-0.00190766,Brain
ACTN1,0.34390777,Brain
PSEN1,0.356839795,Brain
NUMB,0.637198082,Brain
DYNC1H1,0.651062105,Brain
ZFYVE21,0.462929261,Brain
AKT1,0.620066853,Brain
TJP1,0.298247973,Brain
TRPM7,0.653214144,Brain
CGNL1,0.059263762,Brain
ADAM10,0.514854057,Brain
ITGA11,0.46462219,Brain
CSK,0.54604802,Brain
PEAK1,0.652359196,Brain
CIB2,0.241772347,Brain
CIB1,0.075026914,Brain
IQGAP1,0.341912197,Brain
SYNM,0.182533733,Brain
MAPK8IP3,0.619561051,Brain
PKD1,0.514262327,Brain
PDPK1,0.552516597,Brain
NUDT16L1,0.520512905,Brain
SH2B1,0.669486792,Brain
ITGAL,0.10072641,Brain
ITGAM,0.234286527,Brain
ITGAX,0.073920056,Brain
ITGAD,0.287648625,Brain
TGFB1I1,0.340596698,Brain
CDH8,0.258725066,Brain
CDH11,0.341177162,Brain
CDH5,0.150104393,Brain
CDH3,0.493024679,Brain
CDH1,0.177963911,Brain
BCAR1,0.636375783,Brain
CDH15,0.162145668,Brain
CRK,0.570386223,Brain
ITGAE,0.341085007,Brain
PFN1,0.380787795,Brain
NDEL1,0.536431845,Brain
MYH10,0.511641142,Brain
GIT1,0.296315356,Brain
SRCIN1,0.454736465,Brain
LASP1,0.500730637,Brain
GRB7,0.361860461,Brain
WIPF2,0.587010517,Brain
JUP,0.49971439,Brain
STAT3,0.47805487,Brain
ITGB3,0.21292667,Brain
ABI3,0.03580454,Brain
ITGA3,0.530671251,Brain
NME1,0.32309206,Brain
PRKCA,0.254405463,Brain
GRB2,0.582582295,Brain
ITGB4,0.20290678,Brain
SLC16A3,0.218792409,Brain
MYOM1,0.131711417,Brain
PTPRM,0.375688901,Brain
PTPN2,0.604979279,Brain
ROCK1,0.622046015,Brain
CDH2,0.437435236,Brain
CDH20,0.226057528,Brain
CDH7,0.340168335,Brain
CDH19,0.018636504,Brain
PIP5K1C,0.471995673,Brain
VAV1,0.136193498,Brain
INSR,0.603293353,Brain
RAVER1,0.592822454,Brain
KEAP1,0.545271365,Brain
DNM2,0.500176813,Brain
CALR,0.409857971,Brain
PRKACA,0.523372187,Brain
SIPA1L3,0.562574372,Brain
ACTN4,0.621992266,Brain
CEACAM1,0.198931122,Brain
PLAUR,0.116889034,Brain
PVR,0.529047069,Brain
VASP,0.295076062,Brain
ARHGAP35,0.436186202,Brain
CYTH2,0.632248079,Brain
PTPRH,0.000667467,Brain
CSNK2A1,0.61544119,Brain
SIRPA,0.497384353,Brain
PTPRA,0.580864024,Brain
PRNP,0.541507466,Brain
FERMT1,0.10602929,Brain
SRC,0.481795069,Brain
PLCG1,0.661664541,Brain
PTPRT,0.137683791,Brain
SDC4,-0.050215489,Brain
CDH22,0.268033489,Brain
PTPN1,0.607353973,Brain
CASS4,0.324647772,Brain
CDH4,0.146404081,Brain
TIAM1,0.47116954,Brain
ITGB2,0.071067744,Brain
ARVCF,0.448307453,Brain
CRKL,0.61736053,Brain
MAPK1,0.448359631,Brain
PPM1F,0.605021947,Brain
NF2,0.432812857,Brain
RNF185,0.59367641,Brain
MYH9,0.509837264,Brain
SH3BP1,0.509672147,Brain
TRIOBP,0.382184315,Brain
CSNK1E,0.640406109,Brain
PARVB,0.346920561,Brain
SH3KBP1,0.275346554,Brain
SMPX,0.370357324,Brain
MSN,0.147548165,Brain
ARHGEF6,0.142254113,Brain
FLNA,0.507117063,Brain
AJAP1,0.168085356,Blood
FBLIM1,0.091970764,Blood
CDC42,0.322334201,Blood
ASAP3,0.126844223,Blood
SLC9A1,0.149275576,Blood
WASF2,0.319970186,Blood
EPB41,0.406473826,Blood
PTPRU,0.18320443,Blood
FABP3,0.135827168,Blood
MACF1,0.443508219,Blood
PTPRF,0.169482459,Blood
TSPAN1,0.1607661,Blood
ITGB3BP,0.362281658,Blood
NEXN,0.296164112,Blood
SSX2IP,0.45441734,Blood
BCAR3,0.313736953,Blood
VAV3,0.392070634,Blood
RAP1A,0.252021318,Blood
CAPZA1,0.377891911,Blood
ITGA10,0.296203686,Blood
HAX1,0.216514607,Blood
SHC1,0.449759494,Blood
ARHGEF2,0.280688436,Blood
CSRP1,0.192868954,Blood
PTPN14,0.169020221,Blood
CAPN2,0.386888782,Blood
ENAH,0.175607515,Blood
ARF1,0.400053787,Blood
RHOU,0.256620981,Blood
ACP1,0.423680864,Blood
ASAP2,0.357103197,Blood
ITGB1BP1,0.22840897,Blood
SDC1,0.084033541,Blood
SOS1,0.455515633,Blood
SPTBN1,0.477980806,Blood
CTNNA2,0.027745826,Blood
FHL2,0.090464806,Blood
NCK2,0.365995585,Blood
LIMS1,0.459760193,Blood
ACTR3,0.284873698,Blood
LIMS2,0.14455176,Blood
PKP4,0.423993444,Blood
ITGB6,0.040482685,Blood
ITGA6,0.405159196,Blood
ITGA4,0.62820862,Blood
ITGAV,0.635274453,Blood
CASP8,0.233505529,Blood
ABI2,0.464473246,Blood
NRP2,0.303580703,Blood
TNS1,-0.042059106,Blood
ARPC2,0.181780335,Blood
IRS1,0.37749907,Blood
INPP5D,0.35924024,Blood
ILKAP,0.290040545,Blood
ANKRD28,0.485864353,Blood
ITGA9,0.235429319,Blood
CTNNB1,0.429612519,Blood
RHOA,0.285422491,Blood
PPM1M,0.047284131,Blood
NISCH,0.41262563,Blood
PRKCD,0.147808305,Blood
FLNB,0.35713027,Blood
MAGI1,0.117739193,Blood
CD47,0.468054218,Blood
ITGB5,0.023584444,Blood
HEG1,0.378238088,Blood
PLD1,0.401403312,Blood
ECT2,0.380788972,Blood
PIK3CA,0.403312682,Blood
LPP,0.424232073,Blood
DLG1,0.66625217,Blood
ADD1,0.344272718,Blood
SHROOM3,0.137699332,Blood
ARHGAP24,0.216353112,Blood
GAB1,0.367843135,Blood
RAPGEF2,0.563360665,Blood
PALLD,0.233132892,Blood
CASP3,0.440108345,Blood
SORBS2,0.174446346,Blood
FAT1,0.145568224,Blood
EXOC3,0.258257895,Blood
CTNND2,0.065269281,Blood
TRIO,0.64612704,Blood
CDH18,0.186939287,Blood
CDH12,-0.003843796,Blood
CDH10,0.079364982,Blood
CDH9,0.193482203,Blood
CDH6,0.120441045,Blood
PDZD2,0.358755298,Blood
ITGA1,0.29548604,Blood
ITGA2,0.361194225,Blood
PDE4D,0.312364957,Blood
RASA1,0.550832175,Blood
FER,0.600561848,Blood
PPP2CA,0.318422428,Blood
CTNNA1,0.248650586,Blood
DIAPH1,0.350409779,Blood
ARHGAP26,0.268688528,Blood
DBN1,0.190339147,Blood
NEDD9,0.314104631,Blood
RNF5,0.19144624,Blood
DEF6,0.201572207,Blood
CD2AP,0.570110927,Blood
MYO6,0.272527954,Blood
FYN,0.255632752,Blood
MARCKS,0.368127728,Blood
PTPRK,0.409471795,Blood
EZR,0.277728046,Blood
GNA12,0.224756768,Blood
ACTB,0.165055544,Blood
FSCN1,0.283155571,Blood
RAC1,0.053488331,Blood
ITGB8,0.328307768,Blood
ELMO1,0.328614446,Blood
EGFR,0.062854407,Blood
LIMK1,0.207089339,Blood
HSPB1,0.116733369,Blood
PTPN12,0.550437604,Blood
KRIT1,0.689163043,Blood
TRIP6,0.091781237,Blood
CBLL1,0.404939055,Blood
TES,0.381317989,Blood
CAV1,0.133430992,Blood
MET,0.125099989,Blood
WASL,0.50893164,Blood
ZYX,-0.014442638,Blood
KCNH2,-0.036771808,Blood
DLC1,0.187331502,Blood
SORBS3,0.237734537,Blood
PTK2B,0.219987475,Blood
ADAM9,0.424475793,Blood
LYN,0.239918248,Blood
SDCBP,0.250953473,Blood
PABPC1,0.393085553,Blood
PTK2,0.386929737,Blood
SCRIB,0.333927535,Blood
PLEC,0.183515355,Blood
SHARPIN,0.025671784,Blood
TESK1,0.288304833,Blood
TLN1,0.147733048,Blood
TJP2,0.413343296,Blood
OSTF1,0.05851514,Blood
SYK,0.154708053,Blood
SPTLC1,0.367709806,Blood
CORO2A,0.276969024,Blood
ENG,0.139618866,Blood
ABL1,0.521699686,Blood
RAPGEF1,0.39734305,Blood
VAV2,0.540937107,Blood
ITGA8,0.072974704,Blood
VIM,0.053575631,Blood
ARHGAP21,0.539533329,Blood
ABI1,0.492049508,Blood
MPP7,0.325446843,Blood
SVIL,0.293531407,Blood
ARHGAP12,0.528066101,Blood
ITGB1,0.504908982,Blood
NRP1,0.187959099,Blood
PARD3,0.148050922,Blood
MAPK8,0.616007851,Blood
ANK3,0.327919991,Blood
CTNNA3,0.028063376,Blood
VCL,0.464707628,Blood
DLG5,0.317759063,Blood
LDB3,0.070611639,Blood
PTEN,0.349171564,Blood
SORBS1,0.165524795,Blood
ADAM12,0.221123524,Blood
DOCK1,0.275743462,Blood
HRAS,0.20409163,Blood
CD151,-0.002009849,Blood
ILK,0.116285239,Blood
PARVA,0.082080948,Blood
PLEKHA7,0.370694189,Blood
PTPRJ,0.175840788,Blood
CTNND1,0.470989683,Blood
LPXN,0.295859532,Blood
SLC3A2,0.192655831,Blood
FERMT3,0.185614802,Blood
CAPN1,0.139229224,Blood
CFL1,0.135207243,Blood
CORO1B,0.19186912,Blood
PPFIA1,0.567485248,Blood
CTTN,0.047723734,Blood
INPPL1,0.369445279,Blood
MYO7A,0.117914117,Blood
PAK1,0.147050957,Blood
RDX,0.577751168,Blood
LAYN,0.138239074,Blood
CBL,0.299458213,Blood
THY1,0.056546261,Blood
ARHGEF12,0.144045147,Blood
ARHGAP32,0.403053896,Blood
PTPN6,0.079702974,Blood
PTPRO,0.313510119,Blood
TUBA1B,0.250316039,Blood
RACGAP1,0.310319322,Blood
LIMA1,0.472971879,Blood
ITGB7,0.266459209,Blood
ITGA5,0.119879998,Blood
ITGA7,0.058130361,Blood
LRP1,0.194030677,Blood
AGAP2,0.310842159,Blood
LIN7A,0.128328193,Blood
VEZT,0.635811165,Blood
SSH1,0.286367643,Blood
TRPV4,0.164098961,Blood
GIT2,0.193486747,Blood
PTPN11,0.661676639,Blood
PXN,0.20687854,Blood
CLIP1,0.466800888,Blood
STARD13,0.315647292,Blood
TRPC4,0.120119084,Blood
LMO7,0.523280261,Blood
ARHGEF7,0.549698162,Blood
MMP14,0.226355752,Blood
CDH24,0.210788094,Blood
PRKD1,0.13848233,Blood
ARHGAP5,0.630643385,Blood
ARF6,0.387954423,Blood
FERMT2,0.083929225,Blood
KTN1,0.649672065,Blood
AKAP5,0.378816281,Blood
HSPA2,0.18904689,Blood
ACTN1,0.162472904,Blood
PSEN1,0.176721963,Blood
NUMB,0.258571242,Blood
DYNC1H1,0.418549567,Blood
ZFYVE21,0.244559686,Blood
AKT1,0.430406392,Blood
TJP1,0.052124584,Blood
TRPM7,0.687762881,Blood
CGNL1,0.149494749,Blood
ADAM10,0.450575886,Blood
ITGA11,0.182969576,Blood
CSK,0.099314158,Blood
PEAK1,0.553019814,Blood
CIB2,0.179786611,Blood
CIB1,0.240419931,Blood
IQGAP1,0.360939167,Blood
SYNM,0.209339168,Blood
MAPK8IP3,0.438073637,Blood
PKD1,0.410724407,Blood
PDPK1,0.446362803,Blood
NUDT16L1,0.228856329,Blood
SH2B1,0.328293596,Blood
ITGAL,0.234936527,Blood
ITGAM,0.243655374,Blood
ITGAX,0.155954441,Blood
ITGAD,0.084702242,Blood
TGFB1I1,-0.051964633,Blood
CDH8,-0.009653409,Blood
CDH11,0.059293019,Blood
CDH5,0.163728336,Blood
CDH3,0.211001963,Blood
CDH1,0.126670176,Blood
BCAR1,0.117601256,Blood
CDH15,0.157241366,Blood
CRK,0.456586099,Blood
ITGAE,0.283089833,Blood
PFN1,0.09364145,Blood
NDEL1,0.233572352,Blood
MYH10,0.454791489,Blood
GIT1,0.33964416,Blood
SRCIN1,0.165523807,Blood
LASP1,0.115964583,Blood
GRB7,0.173614348,Blood
WIPF2,0.261288198,Blood
JUP,0.143506809,Blood
STAT3,0.329351194,Blood
ITGB3,0.048106682,Blood
ABI3,0.206720099,Blood
ITGA3,0.302270681,Blood
NME1,0.214907831,Blood
PRKCA,0.355023955,Blood
GRB2,0.18274628,Blood
ITGB4,-0.008881818,Blood
SLC16A3,0.141881639,Blood
MYOM1,0.328436947,Blood
PTPRM,0.235503303,Blood
PTPN2,0.388586552,Blood
ROCK1,0.422467798,Blood
CDH2,0.130803806,Blood
CDH20,0.229194589,Blood
CDH7,-0.043745304,Blood
CDH19,0.18449704,Blood
PIP5K1C,0.28014106,Blood
VAV1,0.14224813,Blood
INSR,0.443412717,Blood
RAVER1,0.213215661,Blood
KEAP1,0.306438694,Blood
DNM2,0.362456149,Blood
CALR,0.279055636,Blood
PRKACA,0.130022309,Blood
SIPA1L3,0.550802978,Blood
ACTN4,0.33245541,Blood
CEACAM1,0.165938409,Blood
PLAUR,0.110866385,Blood
PVR,0.292201041,Blood
VASP,0.063909374,Blood
ARHGAP35,0.571405806,Blood
CYTH2,0.378437316,Blood
PTPRH,0.013180304,Blood
CSNK2A1,0.556795759,Blood
SIRPA,0.075344463,Blood
PTPRA,0.404067355,Blood
PRNP,0.579267094,Blood
FERMT1,0.161347226,Blood
SRC,0.299587849,Blood
PLCG1,0.278844176,Blood
PTPRT,0.188018025,Blood
SDC4,0.244966935,Blood
CDH22,0.107459901,Blood
PTPN1,0.360315746,Blood
CASS4,0.260069029,Blood
CDH4,0.287632243,Blood
TIAM1,0.32686922,Blood
ITGB2,0.158645762,Blood
ARVCF,0.215820722,Blood
CRKL,0.455104064,Blood
MAPK1,0.288705532,Blood
PPM1F,-0.010647339,Blood
NF2,0.391098563,Blood
RNF185,0.199829802,Blood
MYH9,0.34658364,Blood
SH3BP1,0.185976327,Blood
TRIOBP,0.141242873,Blood
CSNK1E,0.337261924,Blood
PARVB,0.188372,Blood
SH3KBP1,0.294656583,Blood
SMPX,0.059885752,Blood
MSN,0.375782517,Blood
ARHGEF6,0.516490057,Blood
FLNA,0.182300579,Blood
AJAP1,0.209349047,Lung
FBLIM1,-0.022232066,Lung
CDC42,0.241307315,Lung
ASAP3,0.183729943,Lung
SLC9A1,0.118196875,Lung
WASF2,0.243595722,Lung
EPB41,0.289646694,Lung
PTPRU,0.009323561,Lung
FABP3,0.035808685,Lung
MACF1,0.470256464,Lung
PTPRF,0.2201851,Lung
TSPAN1,0.05369466,Lung
ITGB3BP,0.236769166,Lung
NEXN,0.109928955,Lung
SSX2IP,0.23531516,Lung
BCAR3,0.121353776,Lung
VAV3,0.244972756,Lung
RAP1A,0.120788845,Lung
CAPZA1,0.04908553,Lung
ITGA10,0.081432444,Lung
HAX1,-0.071246052,Lung
SHC1,0.060505047,Lung
ARHGEF2,0.279241105,Lung
CSRP1,0.148937244,Lung
PTPN14,0.462762201,Lung
CAPN2,0.328959876,Lung
ENAH,0.285822718,Lung
ARF1,-0.065413402,Lung
RHOU,0.142076835,Lung
ACP1,0.080092964,Lung
ASAP2,0.531844553,Lung
ITGB1BP1,0.132558465,Lung
SDC1,0.016861914,Lung
SOS1,0.425523424,Lung
SPTBN1,0.354367477,Lung
CTNNA2,0.118062955,Lung
FHL2,0.01326005,Lung
NCK2,0.143441179,Lung
LIMS1,0.35881821,Lung
ACTR3,0.10760824,Lung
LIMS2,-0.023244237,Lung
PKP4,0.228944846,Lung
ITGB6,0.095557965,Lung
ITGA6,0.118678382,Lung
ITGA4,0.367341686,Lung
ITGAV,0.322089018,Lung
CASP8,0.106757128,Lung
ABI2,0.413519899,Lung
NRP2,0.359710364,Lung
TNS1,0.288265957,Lung
ARPC2,-0.053649155,Lung
IRS1,0.420851281,Lung
INPP5D,0.189942027,Lung
ILKAP,0.008604502,Lung
ANKRD28,0.239777198,Lung
ITGA9,0.259379371,Lung
CTNNB1,0.374730267,Lung
RHOA,0.094842348,Lung
PPM1M,0.11359906,Lung
NISCH,0.291528685,Lung
PRKCD,0.014476346,Lung
FLNB,0.28402363,Lung
MAGI1,0.210880994,Lung
CD47,0.372041951,Lung
ITGB5,0.114364669,Lung
HEG1,0.171589464,Lung
PLD1,0.338616787,Lung
ECT2,0.132974036,Lung
PIK3CA,0.516349997,Lung
LPP,0.390237306,Lung
DLG1,0.48994667,Lung
ADD1,0.171868552,Lung
SHROOM3,0.226324917,Lung
ARHGAP24,0.36863076,Lung
GAB1,0.45270704,Lung
RAPGEF2,0.444553618,Lung
PALLD,0.29128465,Lung
CASP3,0.085230738,Lung
SORBS2,0.120338093,Lung
FAT1,0.256599441,Lung
EXOC3,0.212459756,Lung
CTNND2,0.151951941,Lung
TRIO,0.315822403,Lung
CDH18,0.08910978,Lung
CDH12,0.127471269,Lung
CDH10,0.057169106,Lung
CDH9,0.315606651,Lung
CDH6,0.119099443,Lung
PDZD2,0.355431087,Lung
ITGA1,0.271475774,Lung
ITGA2,0.160892156,Lung
PDE4D,-0.015623688,Lung
RASA1,0.468305162,Lung
FER,0.476635018,Lung
PPP2CA,0.008486934,Lung
CTNNA1,0.254889061,Lung
DIAPH1,0.174340158,Lung
ARHGAP26,0.139542362,Lung
DBN1,0.002753377,Lung
NEDD9,0.169565868,Lung
RNF5,-0.062451336,Lung
DEF6,0.037221426,Lung
CD2AP,0.390793626,Lung
MYO6,0.252377401,Lung
FYN,0.088388173,Lung
MARCKS,0.227316493,Lung
PTPRK,0.268646952,Lung
EZR,0.108014467,Lung
GNA12,0.134462438,Lung
ACTB,0.070934638,Lung
FSCN1,0.068871788,Lung
RAC1,0.044291648,Lung
ITGB8,0.202689734,Lung
ELMO1,0.318437207,Lung
EGFR,0.195784013,Lung
LIMK1,-0.099280219,Lung
HSPB1,0.081815108,Lung
PTPN12,0.228782929,Lung
KRIT1,0.352634645,Lung
TRIP6,-0.019340817,Lung
CBLL1,0.225476762,Lung
TES,0.090945312,Lung
CAV1,0.286681672,Lung
MET,0.067799405,Lung
WASL,0.381992586,Lung
ZYX,0.173113339,Lung
KCNH2,0.204359631,Lung
DLC1,0.089851306,Lung
SORBS3,0.037820662,Lung
PTK2B,0.016303534,Lung
ADAM9,0.47525839,Lung
LYN,-0.017531652,Lung
SDCBP,0.185599308,Lung
PABPC1,0.237991035,Lung
PTK2,0.242722869,Lung
SCRIB,0.029770252,Lung
PLEC,0.223817918,Lung
SHARPIN,-0.126010503,Lung
TESK1,0.117531448,Lung
TLN1,0.281124067,Lung
TJP2,0.298075471,Lung
OSTF1,0.152577043,Lung
SYK,0.001272924,Lung
SPTLC1,0.374748931,Lung
CORO2A,-0.010209935,Lung
ENG,-0.074816088,Lung
ABL1,0.124179547,Lung
RAPGEF1,0.222667545,Lung
VAV2,0.250965073,Lung
ITGA8,0.323955016,Lung
VIM,0.16809958,Lung
ARHGAP21,0.510269057,Lung
ABI1,0.361864781,Lung
MPP7,0.171334173,Lung
SVIL,0.440795672,Lung
ARHGAP12,0.386562205,Lung
ITGB1,0.372808728,Lung
NRP1,0.377368625,Lung
PARD3,0.360253554,Lung
MAPK8,0.372559345,Lung
ANK3,0.132239557,Lung
CTNNA3,0.129587133,Lung
