adhesome_gene,corr,tissue
ARHGEF2,-0.144616393,"Soft tissue,Bone"
CDH2,-0.041068073,"Soft tissue,Bone"
ACTB,0.010616421,"Soft tissue,Bone"
STARD13,0.036381017,"Soft tissue,Bone"
JUP,0.210475637,"Soft tissue,Bone"
CTNND2,0.018690503,"Soft tissue,Bone"
CTNND1,0.289687007,"Soft tissue,Bone"
TESK1,0.020867611,"Soft tissue,Bone"
TRPM7,0.080655306,"Soft tissue,Bone"
LIMK1,-0.129665729,"Soft tissue,Bone"
FER,0.224146877,"Soft tissue,Bone"
MAPK8IP3,0.3349336,"Soft tissue,Bone"
DLG1,0.18592089,"Soft tissue,Bone"
SPTLC1,-0.044210866,"Soft tissue,Bone"
KCNH2,0.32110164,"Soft tissue,Bone"
CIB2,0.309265454,"Soft tissue,Bone"
CIB1,-0.308984892,"Soft tissue,Bone"
PTPN2,-0.106473152,"Soft tissue,Bone"
PTPN1,-0.094137743,"Soft tissue,Bone"
PTPN6,-0.24916106,"Soft tissue,Bone"
OSTF1,-0.322676923,"Soft tissue,Bone"
DLG5,0.190675502,"Soft tissue,Bone"
INPP5D,-0.150590919,"Soft tissue,Bone"
PXN,-0.320710653,"Soft tissue,Bone"
THY1,-0.193513882,"Soft tissue,Bone"
MMP14,-0.33893244,"Soft tissue,Bone"
HRAS,-0.137512004,"Soft tissue,Bone"
FLNB,0.086621028,"Soft tissue,Bone"
CDH22,0.119778855,"Soft tissue,Bone"
LPP,0.224502757,"Soft tissue,Bone"
PSEN1,-0.040552568,"Soft tissue,Bone"
NUMB,0.051244069,"Soft tissue,Bone"
HAX1,-0.050095438,"Soft tissue,Bone"
GIT1,-0.073366621,"Soft tissue,Bone"
GIT2,0.130968583,"Soft tissue,Bone"
DEF6,0.009968432,"Soft tissue,Bone"
RHOU,0.048385213,"Soft tissue,Bone"
RHOA,-0.165355879,"Soft tissue,Bone"
CTTN,0.000665698,"Soft tissue,Bone"
ENG,-0.245299685,"Soft tissue,Bone"
TLN1,0.109097592,"Soft tissue,Bone"
SDC1,-0.012222063,"Soft tissue,Bone"
SDC4,0.085964576,"Soft tissue,Bone"
EXOC3,0.059972004,"Soft tissue,Bone"
ANK3,0.195789843,"Soft tissue,Bone"
SSH1,0.084830203,"Soft tissue,Bone"
RAVER1,-0.035114508,"Soft tissue,Bone"
CBL,0.178154362,"Soft tissue,Bone"
NCK2,0.16952143,"Soft tissue,Bone"
MPP7,0.217793555,"Soft tissue,Bone"
CORO2A,0.058340385,"Soft tissue,Bone"
CSNK2A1,0.09191681,"Soft tissue,Bone"
ITGB1BP1,-0.142110695,"Soft tissue,Bone"
RAC1,-0.159391763,"Soft tissue,Bone"
VCL,0.203985097,"Soft tissue,Bone"
ILKAP,0.028419434,"Soft tissue,Bone"
DBN1,-0.107941629,"Soft tissue,Bone"
ZFYVE21,0.315266482,"Soft tissue,Bone"
PTK2,0.250669911,"Soft tissue,Bone"
ITGB3BP,-0.080575688,"Soft tissue,Bone"
FBLIM1,0.18192451,"Soft tissue,Bone"
RNF5,-0.01748011,"Soft tissue,Bone"
ACTR3,-0.038250221,"Soft tissue,Bone"
NUDT16L1,-0.017470997,"Soft tissue,Bone"
NISCH,0.214678811,"Soft tissue,Bone"
CRK,-0.173272783,"Soft tissue,Bone"
CSNK1E,0.084964122,"Soft tissue,Bone"
SRC,0.166938458,"Soft tissue,Bone"
TNS1,0.193897181,"Soft tissue,Bone"
TJP2,0.027921403,"Soft tissue,Bone"
TJP1,0.164856486,"Soft tissue,Bone"
SLC3A2,-0.311050484,"Soft tissue,Bone"
FSCN1,-0.202174595,"Soft tissue,Bone"
CD151,-0.045812756,"Soft tissue,Bone"
IRS1,0.22074863,"Soft tissue,Bone"
TRPV4,-0.071992169,"Soft tissue,Bone"
SDCBP,-0.204201333,"Soft tissue,Bone"
ARHGEF12,0.19905839,"Soft tissue,Bone"
MYOM1,0.235543376,"Soft tissue,Bone"
CORO1B,-0.201230532,"Soft tissue,Bone"
WASF2,0.003246823,"Soft tissue,Bone"
CTNNB1,0.090752758,"Soft tissue,Bone"
FABP3,-0.008676729,"Soft tissue,Bone"
MACF1,0.15070727,"Soft tissue,Bone"
MSN,-0.0071036,"Soft tissue,Bone"
CDC42,-0.286035492,"Soft tissue,Bone"
TRIO,-0.003609478,"Soft tissue,Bone"
SLC16A3,-0.120456914,"Soft tissue,Bone"
ARHGAP32,0.07372114,"Soft tissue,Bone"
ARHGAP35,0.103374807,"Soft tissue,Bone"
TES,0.196947897,"Soft tissue,Bone"
MARCKS,-0.148006948,"Soft tissue,Bone"
LMO7,0.039466968,"Soft tissue,Bone"
NME1,-0.321987996,"Soft tissue,Bone"
EPB41,0.244859769,"Soft tissue,Bone"
TIAM1,-0.034025299,"Soft tissue,Bone"
PDZD2,0.228132254,"Soft tissue,Bone"
NF2,-0.106611292,"Soft tissue,Bone"
LASP1,-0.290178253,"Soft tissue,Bone"
TRPC4,0.197934259,"Soft tissue,Bone"
DYNC1H1,-0.048903128,"Soft tissue,Bone"
LIMA1,-0.105244867,"Soft tissue,Bone"
CASP3,-0.103212526,"Soft tissue,Bone"
CASP8,0.166164236,"Soft tissue,Bone"
AKT1,0.061919874,"Soft tissue,Bone"
PKP4,0.141714515,"Soft tissue,Bone"
ELMO1,0.045602999,"Soft tissue,Bone"
SMPX,0.000115602,"Soft tissue,Bone"
ANKRD28,-0.072172147,"Soft tissue,Bone"
PLCG1,0.13728413,"Soft tissue,Bone"
INPPL1,0.155519087,"Soft tissue,Bone"
EGFR,-0.003273901,"Soft tissue,Bone"
ARHGEF6,0.234072601,"Soft tissue,Bone"
ARHGEF7,0.308646579,"Soft tissue,Bone"
CDH9,-0.236392629,"Soft tissue,Bone"
CDH1,0.274559593,"Soft tissue,Bone"
CDH3,0.39958213,"Soft tissue,Bone"
CDH5,0.06091883,"Soft tissue,Bone"
CDH4,0.163956202,"Soft tissue,Bone"
CDH7,-0.046966803,"Soft tissue,Bone"
CDH6,0.115151349,"Soft tissue,Bone"
RACGAP1,-0.146685189,"Soft tissue,Bone"
KEAP1,-0.125023347,"Soft tissue,Bone"
NEXN,0.184973769,"Soft tissue,Bone"
ENAH,0.272633996,"Soft tissue,Bone"
ECT2,-0.060267363,"Soft tissue,Bone"
PLEC,0.098752974,"Soft tissue,Bone"
MYO7A,-0.16552282,"Soft tissue,Bone"
CSRP1,0.134014004,"Soft tissue,Bone"
BCAR1,-0.118609732,"Soft tissue,Bone"
BCAR3,-0.160246432,"Soft tissue,Bone"
DNM2,-0.237774324,"Soft tissue,Bone"
CFL1,-0.281517623,"Soft tissue,Bone"
PLAUR,-0.376959604,"Soft tissue,Bone"
AKAP5,0.246717229,"Soft tissue,Bone"
SHC1,-0.02523564,"Soft tissue,Bone"
PTEN,0.01561819,"Soft tissue,Bone"
KTN1,0.058312363,"Soft tissue,Bone"
PTPRU,0.127169578,"Soft tissue,Bone"
PTPRT,0.161354429,"Soft tissue,Bone"
PTPRF,0.306860565,"Soft tissue,Bone"
PTPRA,0.072595683,"Soft tissue,Bone"
PTPRO,-0.027700363,"Soft tissue,Bone"
PTPRM,0.160793567,"Soft tissue,Bone"
PTPRK,-0.001015757,"Soft tissue,Bone"
PTPRJ,-0.102066213,"Soft tissue,Bone"
PTPRH,-0.279011516,"Soft tissue,Bone"
VIM,-0.153566576,"Soft tissue,Bone"
RDX,0.221334896,"Soft tissue,Bone"
WASL,0.046120687,"Soft tissue,Bone"
PIK3CA,0.179986864,"Soft tissue,Bone"
ARF1,0.048589341,"Soft tissue,Bone"
ARF6,-0.150043083,"Soft tissue,Bone"
CLIP1,0.063865941,"Soft tissue,Bone"
CD47,0.091025735,"Soft tissue,Bone"
PAK1,0.05527928,"Soft tissue,Bone"
FYN,-0.142593181,"Soft tissue,Bone"
ARHGAP5,0.187155452,"Soft tissue,Bone"
GRB2,-0.200911818,"Soft tissue,Bone"
GRB7,0.295893462,"Soft tissue,Bone"
ACP1,-0.107833713,"Soft tissue,Bone"
PRKCA,-0.108595772,"Soft tissue,Bone"
PRKCD,0.001671433,"Soft tissue,Bone"
SYK,-0.259205485,"Soft tissue,Bone"
ILK,0.042445701,"Soft tissue,Bone"
PLEKHA7,0.284218543,"Soft tissue,Bone"
MYH10,0.122991891,"Soft tissue,Bone"
CGNL1,0.308262494,"Soft tissue,Bone"
SLC9A1,-0.306609147,"Soft tissue,Bone"
MYO6,0.116643815,"Soft tissue,Bone"
PABPC1,-0.040216234,"Soft tissue,Bone"
DLC1,-0.108950678,"Soft tissue,Bone"
SH2B1,0.448206003,"Soft tissue,Bone"
WIPF2,0.066563092,"Soft tissue,Bone"
PPM1F,0.071884326,"Soft tissue,Bone"
PPM1M,0.219587508,"Soft tissue,Bone"
ZYX,-0.087452191,"Soft tissue,Bone"
PPP2CA,-0.002016405,"Soft tissue,Bone"
ARPC2,-0.289955124,"Soft tissue,Bone"
ARHGAP12,0.04026862,"Soft tissue,Bone"
PALLD,0.199054697,"Soft tissue,Bone"
PDPK1,0.287519638,"Soft tissue,Bone"
PTK2B,0.102977175,"Soft tissue,Bone"
IQGAP1,0.10070934,"Soft tissue,Bone"
RNF185,0.104967586,"Soft tissue,Bone"
PARVA,0.143336172,"Soft tissue,Bone"
TRIOBP,0.044054055,"Soft tissue,Bone"
CSK,-0.232317558,"Soft tissue,Bone"
SH3BP1,-0.114874739,"Soft tissue,Bone"
MAGI1,0.307382288,"Soft tissue,Bone"
TSPAN1,0.073430336,"Soft tissue,Bone"
HSPA2,0.200680252,"Soft tissue,Bone"
SHROOM3,0.332366409,"Soft tissue,Bone"
VASP,-0.019540961,"Soft tissue,Bone"
CEACAM1,0.064140455,"Soft tissue,Bone"
ADD1,0.149349027,"Soft tissue,Bone"
LDB3,0.399892076,"Soft tissue,Bone"
MYH9,-0.099601271,"Soft tissue,Bone"
PIP5K1C,0.190175324,"Soft tissue,Bone"
CAPN2,0.14255009,"Soft tissue,Bone"
CAPN1,0.026799363,"Soft tissue,Bone"
PARVB,-0.060498599,"Soft tissue,Bone"
ARVCF,0.275357798,"Soft tissue,Bone"
STAT3,0.156711991,"Soft tissue,Bone"
PDE4D,0.202547131,"Soft tissue,Bone"
CD2AP,-0.004736102,"Soft tissue,Bone"
ITGA8,-0.255773085,Rectum
ITGA9,-0.010338219,Rectum
ITGA1,-0.161518057,Rectum
ITGA2,0.209180777,Rectum
ITGA3,-0.150374653,Rectum
ITGA4,-0.246753547,Rectum
ITGA5,-0.214138568,Rectum
ITGA6,0.038273875,Rectum
ITGA7,-0.019645763,Rectum
ITGAX,-0.20075657,Rectum
ITGAV,-0.316258007,Rectum
ITGAL,-0.235557928,Rectum
ITGAM,-0.337155807,Rectum
ITGAD,-0.007659789,Rectum
ITGAE,-0.174764519,Rectum
PTPN12,0.199027641,Rectum
PTPN11,0.100449511,Rectum
PTPN14,-0.040457088,Rectum
SH3KBP1,-0.142088018,Rectum
SORBS1,0.025781723,Rectum
SORBS3,0.003088672,Rectum
SORBS2,0.03882939,Rectum
ADAM10,-0.151062687,Rectum
ADAM12,-0.23697011,Rectum
NDEL1,-0.182195849,Rectum
ABI2,0.052309191,Rectum
ABI3,-0.415301383,Rectum
ABI1,-0.107887883,Rectum
SRCIN1,0.164075046,Rectum
RASA1,0.102455645,Rectum
ACTN4,0.289985647,Rectum
EZR,-0.091133379,Rectum
SIPA1L3,0.16334058,Rectum
PPFIA1,-0.090156259,Rectum
RAPGEF1,0.060153361,Rectum
RAPGEF2,0.325459262,Rectum
TUBA1B,-0.314636182,Rectum
CALR,-0.412516411,Rectum
PFN1,-0.177212016,Rectum
SSX2IP,-0.200894223,Rectum
CYTH2,0.11292187,Rectum
CDH20,-0.071320503,Rectum
CDH24,0.329447337,Rectum
FAT1,0.263809255,Rectum
SOS1,0.047419666,Rectum
CBLL1,0.082118586,Rectum
KRIT1,0.373245588,Rectum
SCRIB,0.282829778,Rectum
LYN,-0.334023826,Rectum
VAV1,-0.184917888,Rectum
VAV3,0.123370606,Rectum
VAV2,0.475692117,Rectum
FERMT2,-0.211184839,Rectum
FERMT3,-0.195820638,Rectum
FERMT1,-0.121879822,Rectum
CRKL,0.188042888,Rectum
NRP1,-0.273522258,Rectum
NRP2,-0.185035044,Rectum
AGAP2,-0.260983019,Rectum
ROCK1,-0.044553037,Rectum
PLD1,-0.140822858,Rectum
DOCK1,0.027625691,Rectum
ITGB1,-0.21028292,Rectum
ITGB3,-0.132043072,Rectum
ITGB2,-0.398256751,Rectum
ITGB5,-0.176796598,Rectum
ITGB4,0.024473319,Rectum
ITGB7,-0.406830332,Rectum
ITGB6,0.228732054,Rectum
ITGB8,0.11778258,Rectum
ITGA10,-0.064525471,Rectum
ITGA11,-0.224117576,Rectum
LRP1,-0.040564103,Rectum
SIRPA,-0.213797485,Rectum
TGFB1I1,-0.16086677,Rectum
SHARPIN,0.11998158,Rectum
CAPZA1,0.044415775,Rectum
LIN7A,-0.185428612,Rectum
PVR,0.249042538,Rectum
MAPK1,0.108819183,Rectum
MAPK8,0.075390467,Rectum
NEDD9,-0.109015569,Rectum
DIAPH1,-0.163813631,Rectum
PARD3,-0.018632174,Rectum
CDH11,-0.283858863,Rectum
CDH10,-0.072605666,Rectum
CDH12,1,Rectum
CDH15,-0.234104874,Rectum
CDH19,-0.117488417,Rectum
CDH18,-0.225502784,Rectum
ABL1,0.081701202,Rectum
VEZT,-0.123678036,Rectum
ADAM9,-0.041973727,Rectum
PRKD1,-0.14069137,Rectum
LAYN,-0.278143802,Rectum
HEG1,-0.201153757,Rectum
FHL2,-0.195388859,Rectum
FLNA,-0.017678779,Rectum
CTNNA1,-0.031258513,Rectum
CTNNA2,0.128997887,Rectum
CTNNA3,0.013777148,Rectum
SYNM,-0.054760659,Rectum
GAB1,0.164202447,Rectum
ASAP2,-0.077967432,Rectum
ASAP3,-0.2729937,Rectum
ARHGAP21,0.103857106,Rectum
ARHGAP26,0.163474545,Rectum
ARHGAP24,-0.403429354,Rectum
PKD1,0.39908043,Rectum
PRKACA,-0.205698527,Rectum
GNA12,-0.08006013,Rectum
RAP1A,-0.225221916,Rectum
INSR,0.083859596,Rectum
SPTBN1,0.00331604,Rectum
ACTN1,0.007543406,Rectum
TRIP6,-0.230717994,Rectum
CAV1,-0.253643675,Rectum
SVIL,-0.075251897,Rectum
MET,0.331170098,Rectum
CASS4,-0.303845253,Rectum
CDH8,-0.049622061,Rectum
HSPB1,-0.063909321,Rectum
AJAP1,0.078084066,Rectum
PRNP,-0.312309741,Rectum
PEAK1,-0.030493899,Rectum
LPXN,-0.124502702,Rectum
LIMS2,-0.046494852,Rectum
LIMS1,-0.341168833,Rectum
ARHGEF2,0.022289513,Rectum
CDH2,-0.019526236,Rectum
ACTB,-0.236953451,Rectum
STARD13,0.197783416,Rectum
JUP,-0.0771678,Rectum
CTNND2,0.149347501,Rectum
CTNND1,0.08462411,Rectum
TESK1,0.088653442,Rectum
TRPM7,-0.037724968,Rectum
LIMK1,-0.024371242,Rectum
FER,-0.113163447,Rectum
MAPK8IP3,0.735484026,Rectum
DLG1,-0.044379183,Rectum
SPTLC1,-0.099018062,Rectum
KCNH2,0.246749417,Rectum
CIB2,-0.013288616,Rectum
CIB1,0.006676685,Rectum
PTPN2,-0.001768164,Rectum
PTPN1,0.020391844,Rectum
PTPN6,0.365091449,Rectum
OSTF1,-0.251073724,Rectum
DLG5,0.279121356,Rectum
INPP5D,0.181541307,Rectum
PXN,0.153690708,Rectum
THY1,-0.363957993,Rectum
MMP14,-0.259778819,Rectum
HRAS,-0.047751841,Rectum
FLNB,-0.036395982,Rectum
CDH22,-0.157672328,Rectum
LPP,0.049076499,Rectum
PSEN1,-0.037254871,Rectum
NUMB,0.09000345,Rectum
HAX1,-0.107030523,Rectum
GIT1,-0.045104354,Rectum
GIT2,-0.265687523,Rectum
DEF6,0.364157697,Rectum
RHOU,0.105822723,Rectum
RHOA,-0.572962127,Rectum
CTTN,0.079086409,Rectum
ENG,-0.424969472,Rectum
TLN1,-0.096251001,Rectum
SDC1,-0.131719549,Rectum
SDC4,0.029845784,Rectum
EXOC3,0.044144561,Rectum
ANK3,0.186581341,Rectum
SSH1,-0.078742696,Rectum
RAVER1,0.058462324,Rectum
CBL,-0.163424786,Rectum
NCK2,0.154267352,Rectum
MPP7,-0.224651828,Rectum
CORO2A,0.121250659,Rectum
CSNK2A1,-0.052478141,Rectum
ITGB1BP1,-0.370733835,Rectum
RAC1,-0.044148883,Rectum
VCL,-0.189661052,Rectum
ILKAP,0.078694686,Rectum
DBN1,-0.19529177,Rectum
ZFYVE21,0.091352875,Rectum
PTK2,0.098883428,Rectum
ITGB3BP,0.105580205,Rectum
FBLIM1,-0.081253188,Rectum
RNF5,0.060671695,Rectum
ACTR3,-0.130235144,Rectum
NUDT16L1,-0.005957246,Rectum
NISCH,0.268772488,Rectum
CRK,-0.181585789,Rectum
CSNK1E,0.469243941,Rectum
SRC,0.297438986,Rectum
TNS1,-0.063347611,Rectum
TJP2,0.113281202,Rectum
TJP1,-0.047984986,Rectum
SLC3A2,0.247094968,Rectum
FSCN1,-0.145708489,Rectum
CD151,-0.177071986,Rectum
IRS1,-0.019516666,Rectum
TRPV4,-0.102438353,Rectum
SDCBP,-0.102179587,Rectum
ARHGEF12,0.058968822,Rectum
MYOM1,-0.112677787,Rectum
CORO1B,-0.153131944,Rectum
WASF2,-0.10421131,Rectum
CTNNB1,-0.073578427,Rectum
FABP3,-0.338642494,Rectum
MACF1,0.143544341,Rectum
MSN,-0.369158168,Rectum
CDC42,-0.177322556,Rectum
TRIO,0.102318203,Rectum
SLC16A3,-0.221534482,Rectum
ARHGAP32,0.194698607,Rectum
ARHGAP35,0.122821733,Rectum
TES,0.088012333,Rectum
MARCKS,-0.297368195,Rectum
LMO7,0.488117533,Rectum
NME1,-0.225775492,Rectum
EPB41,0.39717644,Rectum
TIAM1,-0.195796426,Rectum
PDZD2,-0.176235992,Rectum
NF2,0.318783063,Rectum
LASP1,-0.153424341,Rectum
TRPC4,-0.027623797,Rectum
DYNC1H1,0.090234046,Rectum
LIMA1,-0.25738225,Rectum
CASP3,-0.013409063,Rectum
CASP8,0.155710769,Rectum
AKT1,0.214233925,Rectum
PKP4,0.266068271,Rectum
ELMO1,-0.206157304,Rectum
SMPX,0.190144712,Rectum
ANKRD28,0.044967467,Rectum
PLCG1,0.456879244,Rectum
INPPL1,0.283298451,Rectum
EGFR,-0.046872355,Rectum
ARHGEF6,-0.29853029,Rectum
ARHGEF7,0.337751297,Rectum
CDH9,0.837203409,Rectum
CDH1,0.303222381,Rectum
CDH3,0.15904817,Rectum
CDH5,-0.20574096,Rectum
CDH4,0.479216522,Rectum
CDH7,0.19219494,Rectum
CDH6,-0.222328028,Rectum
RACGAP1,-0.087663338,Rectum
KEAP1,-0.077503192,Rectum
NEXN,-0.067132516,Rectum
ENAH,-0.16611246,Rectum
ECT2,-0.066086255,Rectum
PLEC,0.097095214,Rectum
MYO7A,0.302921027,Rectum
CSRP1,-0.216203656,Rectum
BCAR1,-0.013501164,Rectum
BCAR3,0.007402042,Rectum
DNM2,0.02138731,Rectum
CFL1,-0.236392133,Rectum
PLAUR,-0.162326589,Rectum
AKAP5,-0.177559265,Rectum
SHC1,-0.0707593,Rectum
PTEN,-0.064368904,Rectum
KTN1,-0.098073883,Rectum
PTPRU,0.016617554,Rectum
PTPRT,0.04675754,Rectum
PTPRF,0.012417065,Rectum
PTPRA,-0.171199989,Rectum
PTPRO,0.120578089,Rectum
PTPRM,-0.196667926,Rectum
PTPRK,0.143716386,Rectum
PTPRJ,0.084045512,Rectum
PTPRH,-0.043522452,Rectum
VIM,-0.396939074,Rectum
RDX,-0.18009927,Rectum
WASL,0.005112951,Rectum
PIK3CA,-0.127299246,Rectum
ARF1,-0.063644315,Rectum
ARF6,-0.16431995,Rectum
CLIP1,0.007090577,Rectum
CD47,-0.182540507,Rectum
PAK1,0.000998827,Rectum
FYN,-0.028365693,Rectum
ARHGAP5,0.231268375,Rectum
GRB2,-0.328911376,Rectum
GRB7,0.028835898,Rectum
ACP1,-0.096997812,Rectum
PRKCA,0.077002756,Rectum
PRKCD,-0.042156627,Rectum
SYK,0.275585191,Rectum
ILK,-0.261686107,Rectum
PLEKHA7,0.041206645,Rectum
MYH10,-0.149083712,Rectum
CGNL1,-0.008929194,Rectum
SLC9A1,-0.114682874,Rectum
MYO6,0.214463679,Rectum
PABPC1,-0.021698363,Rectum
DLC1,-0.255743322,Rectum
SH2B1,0.645770907,Rectum
WIPF2,-0.075557274,Rectum
PPM1F,0.063873199,Rectum
PPM1M,-0.257525735,Rectum
ZYX,-0.208760942,Rectum
PPP2CA,-0.112695542,Rectum
ARPC2,-0.259972197,Rectum
ARHGAP12,0.394438563,Rectum
PALLD,-0.28772584,Rectum
PDPK1,0.398826802,Rectum
PTK2B,0.170699809,Rectum
IQGAP1,-0.030420774,Rectum
RNF185,0.092159223,Rectum
PARVA,-0.451830682,Rectum
TRIOBP,0.269164038,Rectum
CSK,0.099534279,Rectum
SH3BP1,0.105562833,Rectum
MAGI1,0.01317902,Rectum
TSPAN1,-0.245433412,Rectum
HSPA2,-0.103309338,Rectum
SHROOM3,-0.118135884,Rectum
VASP,-0.030676213,Rectum
CEACAM1,0.134432461,Rectum
ADD1,-0.023100709,Rectum
LDB3,-0.046380167,Rectum
MYH9,0.00036401,Rectum
PIP5K1C,-0.077659322,Rectum
CAPN2,-0.240127819,Rectum
CAPN1,-0.03068892,Rectum
PARVB,0.095627228,Rectum
ARVCF,0.451217995,Rectum
STAT3,-0.269536837,Rectum
PDE4D,-0.199784322,Rectum
CD2AP,0.095996202,Rectum
ITGA8,-0.202126379,Paraganglia
ITGA9,-0.400207518,Paraganglia
ITGA1,-0.307485352,Paraganglia
ITGA2,-0.264161326,Paraganglia
ITGA3,0.082748961,Paraganglia
ITGA4,-0.344647489,Paraganglia
ITGA5,-0.35815745,Paraganglia
ITGA6,-0.085765751,Paraganglia
ITGA7,-0.263396974,Paraganglia
ITGAX,-0.090532969,Paraganglia
ITGAV,-0.456476485,Paraganglia
ITGAL,-0.176878817,Paraganglia
ITGAM,-0.314737464,Paraganglia
ITGAD,-0.17861944,Paraganglia
ITGAE,-0.171678066,Paraganglia
PTPN12,-0.017154317,Paraganglia
PTPN11,0.007575441,Paraganglia
PTPN14,-0.323335438,Paraganglia
SH3KBP1,-0.192098453,Paraganglia
SORBS1,-0.038528744,Paraganglia
SORBS3,0.220028472,Paraganglia
SORBS2,0.099687739,Paraganglia
ADAM10,-0.203933293,Paraganglia
ADAM12,-0.235565716,Paraganglia
NDEL1,-0.026099523,Paraganglia
ABI2,0.200103187,Paraganglia
ABI3,-0.311061262,Paraganglia
ABI1,-0.119450766,Paraganglia
SRCIN1,0.265898277,Paraganglia
RASA1,0.053808165,Paraganglia
ACTN4,-0.374440693,Paraganglia
EZR,-0.395943484,Paraganglia
SIPA1L3,-0.15762663,Paraganglia
PPFIA1,0.094672273,Paraganglia
RAPGEF1,-0.331813136,Paraganglia
RAPGEF2,-0.086923898,Paraganglia
TUBA1B,-0.284433864,Paraganglia
CALR,-0.253465083,Paraganglia
PFN1,-0.28183089,Paraganglia
SSX2IP,-0.09633198,Paraganglia
CYTH2,-0.131170807,Paraganglia
CDH20,-0.187948499,Paraganglia
CDH24,0.24631642,Paraganglia
FAT1,-0.310302651,Paraganglia
SOS1,0.117958916,Paraganglia
CBLL1,0.087783242,Paraganglia
KRIT1,0.191500178,Paraganglia
SCRIB,-0.0404585,Paraganglia
LYN,0.128682732,Paraganglia
VAV1,-0.324991642,Paraganglia
VAV3,-0.273489849,Paraganglia
VAV2,-0.013105498,Paraganglia
FERMT2,-0.159291186,Paraganglia
FERMT3,-0.304359751,Paraganglia
FERMT1,-0.002951024,Paraganglia
CRKL,-0.132384474,Paraganglia
NRP1,-0.067788371,Paraganglia
NRP2,-0.21992713,Paraganglia
AGAP2,0.329051193,Paraganglia
ROCK1,-0.186288954,Paraganglia
PLD1,-0.187326297,Paraganglia
DOCK1,-0.271361041,Paraganglia
ITGB1,-0.248516673,Paraganglia
ITGB3,-0.341422875,Paraganglia
ITGB2,-0.334364794,Paraganglia
ITGB5,-0.317207858,Paraganglia
ITGB4,0.092972415,Paraganglia
ITGB7,-0.129859106,Paraganglia
ITGB6,0.151310966,Paraganglia
ITGB8,0.116531211,Paraganglia
ITGA10,-0.051474775,Paraganglia
ITGA11,-0.29949203,Paraganglia
LRP1,-0.143058626,Paraganglia
SIRPA,0.148640069,Paraganglia
TGFB1I1,-0.252094959,Paraganglia
SHARPIN,0.078316726,Paraganglia
CAPZA1,-0.014560778,Paraganglia
LIN7A,0.311095939,Paraganglia
PVR,-0.353198532,Paraganglia
MAPK1,-0.150933539,Paraganglia
MAPK8,0.386112284,Paraganglia
NEDD9,-0.202261006,Paraganglia
DIAPH1,-0.17303351,Paraganglia
PARD3,-0.332264384,Paraganglia
CDH11,-0.187656225,Paraganglia
CDH10,0.063413734,Paraganglia
CDH12,-0.101585776,Paraganglia
CDH15,0.087948,Paraganglia
CDH19,0.245203109,Paraganglia
CDH18,-0.029135647,Paraganglia
ABL1,-0.136715732,Paraganglia
VEZT,0.188599453,Paraganglia
ADAM9,-0.332672136,Paraganglia
PRKD1,-0.092187629,Paraganglia
LAYN,-0.247208728,Paraganglia
HEG1,-0.279489849,Paraganglia
FHL2,-0.267140402,Paraganglia
FLNA,-0.311670811,Paraganglia
CTNNA1,-0.417943495,Paraganglia
CTNNA2,-0.00688486,Paraganglia
CTNNA3,0.022137689,Paraganglia
SYNM,-0.312291223,Paraganglia
GAB1,0.014117659,Paraganglia
ASAP2,-0.141467503,Paraganglia
ASAP3,0.148946096,Paraganglia
ARHGAP21,0.092737966,Paraganglia
ARHGAP26,0.223911649,Paraganglia
ARHGAP24,-0.02954166,Paraganglia
PKD1,0.385430968,Paraganglia
PRKACA,0.264223374,Paraganglia
GNA12,-0.206770114,Paraganglia
RAP1A,-0.084968308,Paraganglia
INSR,-0.21876149,Paraganglia
SPTBN1,-0.239149603,Paraganglia
ACTN1,-0.201932323,Paraganglia
TRIP6,-0.299272616,Paraganglia
CAV1,-0.23757427,Paraganglia
SVIL,-0.209763424,Paraganglia
MET,0.011673816,Paraganglia
CASS4,-0.248232166,Paraganglia
CDH8,0.062446616,Paraganglia
HSPB1,-0.162729997,Paraganglia
AJAP1,-0.027075093,Paraganglia
PRNP,0.271353564,Paraganglia
PEAK1,-0.158387065,Paraganglia
LPXN,0.10809565,Paraganglia
LIMS2,-0.128830035,Paraganglia
LIMS1,-0.138898239,Paraganglia
ARHGEF2,-0.386319198,Paraganglia
CDH2,0.011666253,Paraganglia
ACTB,-0.12681388,Paraganglia
STARD13,-0.095618259,Paraganglia
JUP,-0.214096405,Paraganglia
CTNND2,-0.073342176,Paraganglia
CTNND1,-0.114821844,Paraganglia
TESK1,0.177462291,Paraganglia
TRPM7,0.076549957,Paraganglia
LIMK1,0.350415446,Paraganglia
FER,0.221333004,Paraganglia
MAPK8IP3,0.395319676,Paraganglia
DLG1,0.33234297,Paraganglia
SPTLC1,-0.200610671,Paraganglia
KCNH2,0.107441174,Paraganglia
CIB2,-0.009836253,Paraganglia
CIB1,-0.321011733,Paraganglia
PTPN2,0.271097383,Paraganglia
PTPN1,-0.038751755,Paraganglia
PTPN6,-0.10414246,Paraganglia
OSTF1,0.049885485,Paraganglia
DLG5,-0.171586336,Paraganglia
INPP5D,-0.074781203,Paraganglia
PXN,0.047585317,Paraganglia
THY1,-0.141790559,Paraganglia
MMP14,-0.406704299,Paraganglia
HRAS,0.205679126,Paraganglia
FLNB,-0.167823925,Paraganglia
CDH22,-0.075449399,Paraganglia
